timestamp_utc,symbol,score,close,ema20,ema50,rsi,macd,macd_signal,macd_hist,bb_low,bb_mid,bb_high
2025-09-09T22:28:26.109338+00:00,BTC/USDT,25,111418.11,111373.62441198807,111611.06675140237,49.90207475956639,-39.55326249709469,-101.74465956319256,62.19139706609786,110943.68798053586,111276.281,111608.87401946414
2025-09-09T22:28:26.109338+00:00,ETH/USDT,25,4308.84,4300.251681960939,4307.372074059018,54.33427486990894,0.4886829729648525,-3.133007225875359,3.6216901988402115,4275.582122485169,4294.964,4314.345877514831
2025-09-09T22:28:26.109338+00:00,ONDO/USDT,25,0.9525,0.9533826193633438,0.9544835139915274,48.16305514944283,-0.00054859339705704,-0.0008629726609254034,0.0003143792638683634,0.9481327702253005,0.9529549999999999,0.9577772297746993
2025-09-09T22:29:27.349582+00:00,BTC/USDT,25,111418.11,111373.62441198807,111611.06675140237,49.90207475956639,-39.55326249709469,-101.74465956319256,62.19139706609786,110943.68798053586,111276.281,111608.87401946414
2025-09-09T22:29:27.349582+00:00,ETH/USDT,25,4309.51,4300.315491484749,4307.398348568821,54.73224796072872,0.542130266411732,-3.122317767185983,3.664448033597715,4275.5177352426945,4294.9974999999995,4314.4772647573045
2025-09-09T22:29:27.349582+00:00,ONDO/USDT,25,0.9526,0.9533921431728676,0.9544874355601549,48.2878757263134,-0.0005406161890799677,-0.0008613772193299889,0.00032076103025002127,0.9481394606110934,0.9529599999999998,0.9577805393889062
2025-09-10T05:49:52.240508+00:00,BTC/USDT,25,111652.98,111485.13501044814,111493.06172721439,59.28572729102193,74.7024395881017,46.48048284713041,28.221956740971287,110984.6165600909,111411.6875,111838.7584399091
2025-09-10T05:49:52.240508+00:00,ETH/USDT,25,4317.29,4312.469772824962,4310.530497545334,55.393123851217446,2.494466704709339,2.6082525413963573,-0.11378583668701836,4297.771546609398,4312.385,4326.998453390603
2025-09-10T05:49:52.240508+00:00,ONDO/USDT,25,1.0039,1.0112983170397216,0.9926842371384327,48.707692285086374,0.0072994072028718104,0.013012449541236544,-0.005713042338364734,0.9889642589945344,1.022905,1.0568457410054655
2025-09-10T06:00:04.485651+00:00,BTC/USDT,25,111577.32,111487.40621128352,111497.83997390643,55.473208418192065,67.41808064511861,49.55530698910968,17.862773656008926,111018.24454797695,111428.55,111838.85545202305
2025-09-10T06:00:04.485651+00:00,ETH/USDT,25,4307.85,4311.276259056035,4310.251766905857,47.66334309004411,1.277316052986862,2.2250843004389336,-0.9477682474520717,4301.567563776825,4312.7785,4323.989436223175
2025-09-10T06:00:04.485651+00:00,ONDO/USDT,25,1.0052,1.010855690420961,0.9933424217875665,49.316246386160444,0.006119616501495839,0.011650667969367593,-0.005531051467871754,0.9925966512139534,1.023785,1.0549733487860464
2025-09-10T06:25:53.773742+00:00,BTC/USDT,25,111572.36,111491.45926731483,111508.63152299625,54.958985541718455,62.21105818216165,51.15680959956031,11.054248582601339,111110.58419312244,111457.47649999999,111804.36880687754
2025-09-10T06:25:53.773742+00:00,ETH/USDT,0,4303.1,4309.820731725752,4310.145165834454,44.919544790072095,-0.016656669382427935,1.660312929617357,-1.676969598999785,4300.279840758828,4312.447,4324.614159241172
2025-09-10T06:25:53.773742+00:00,ONDO/USDT,25,1.0095,1.0106838066468187,0.994070248528304,51.64532820638672,0.005337165864114368,0.010377747131351582,-0.005040581267237214,0.9929995472219423,1.02392,1.0548404527780575
